% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0	30	1	1	26	3	299	315744	299	315744	0.003	0	0.003	0.003	1056	0	1056	1056	
0	30	1	2	37	3	299	315744	299	315744	0.003	0	0.003	0.003	1056	0	1056	1056	
0	30	1	3	28	3	299	315744	299	315744	0.003	0	0.003	0.003	1056	0	1056	1056	
0	30	1	4	46	3	299	315744	299	315744	0.003	0	0.003	0.003	1056	0	1056	1056	
0	30	1	5	36	3	299	315744	299	315744	0.003	0	0.003	0.003	1056	0	1056	1056	
0	30	1	6	44	3	299	315744	299	315744	0.003	0	0.003	0.003	1056	0	1056	1056	
0	30	1	7	3	3	299	315744	299	315744	0.003	0	0.003	0.003	1056	0	1056	1056	
0	30	1	8	34	3	299	315744	299	315744	0.003	0	0.003	0.003	1056	0	1056	1056	
0	30	1	9	2	3	299	315744	299	315744	0.003	0	0.003	0.003	1056	0	1056	1056	
0	30	1	10	4	3	299	315744	299	315744	0.003	0	0.003	0.003	1056	0	1056	1056	
0	30	1	11	13	3	299	315744	299	315744	0.003	0	0.003	0.003	1056	0	1056	1056	
0	30	1	12	49	3	299	315744	299	315744	0.003	0	0.003	0.003	1056	0	1056	1056	
0	30	1	13	50	3	299	315744	299	315744	0.003	0	0.003	0.003	1056	0	1056	1056	
0	30	1	14	16	3	299	315744	299	315744	0.003	0	0.003	0.003	1056	0	1056	1056	
0	30	1	15	1	3	299	315744	299	315744	0.003	0	0.003	0.003	1056	0	1056	1056	
0	30	1	16	35	3	299	315744	299	315744	0.003	0	0.003	0.003	1056	0	1056	1056	
0	30	1	17	27	3	299	315744	299	315744	0.003	0	0.003	0.003	1056	0	1056	1056	
0	30	1	18	14	3	299	315744	299	315744	0.003	0	0.003	0.003	1056	0	1056	1056	
0	30	1	19	43	3	299	315744	299	315744	0.003	0	0.003	0.003	1056	0	1056	1056	
0	30	1	20	51	3	299	315744	299	315744	0.003	0	0.003	0.003	1056	0	1056	1056	
0	30	1	21	53	3	299	315744	299	315744	0.003	0	0.003	0.003	1056	0	1056	1056	
0	30	1	22	48	3	299	315744	299	315744	0.003	0	0.003	0.003	1056	0	1056	1056	
0	30	1	23	15	3	299	315744	299	315744	0.003	0	0.003	0.003	1056	0	1056	1056	
0	30	1	24	25	3	299	315744	299	315744	0.003	0	0.003	0.003	1056	0	1056	1056	
0	30	1	25	45	3	299	315744	299	315744	0.003	0	0.003	0.003	1056	0	1056	1056	
